;title;description;release_year;age_certification;genres;production_countries;seasons;imdb_score;imdb_votes
2238;The Real World;Each year, seven strangers in their twenties, from different backgrounds and countries, are chosen to come live together in a major city.;1992;TV-14;['reality', 'comedy', 'animation', 'documentation', 'drama', 'history'];['US'];33.0;6.2;28.0
2241;Sonic Underground;Sonic, Sonia, and Manic are the children of Queen Aleena Hedgehog, the rightful ruler of Mobius, and are pursued relentlessly by Doctor Robotnik and his bumbling bounty hunters sidekicks, Sleet and Dingo. As infants, the siblings were separated and placed in hiding to fulfill a prophecy made by the Oracle of Delphius that the triplets would grow up to find their estranged mother, overthrow Robotnik, and take their places once more as Mobius' rightful rulers.;1999;TV-Y7;['action', 'thriller', 'fantasy', 'music', 'scifi', 'family', 'comedy', 'animation'];['US', 'FR'];1.0;6.1;2943.0
2244;Mad About You;Young, urban newlyweds Paul and Jamie Buchman try to sustain their marital bliss while sidestepping the hurdles of love in the '90s.;1992;TV-PG;['comedy', 'romance'];['US'];10.0;6.7;23155.0
2246;The Man from Snowy River;"The Man from Snowy River is an Australian television series based on Banjo Paterson's poem ""The Man from Snowy River"". Released in Australia as Banjo Paterson's The Man from Snowy River, the series was subsequently released in both the United States and the United Kingdom as Snowy River: The McGregor Saga.

The television series has no relationship to the 1982 film The Man from Snowy River or the 1988 sequel The Man from Snowy River II. Instead, the series follows the adventures of Matt McGregor, a successful squatter, and his family. Matt is the hero immortalized in Banjo Paterson's poem ""The Man from Snowy River"", and the series is set 25 years after his famous ride. The first season was very much a soap opera with several story arcs, but the primary one concerns the arrival of Matt's American nephew, who's bent on revenge, certain Matt cheated his father out of the station Matt now owns. In subsequent seasons, there were shorter story-arcs, often featuring guest stars over a few episodes, and some episodes stood entirely on their own. Stars and guest stars of the series included notables and future notables Andrew Clarke, Guy Pearce, Josh Lucas, Victoria Tennant, Olivia Newton John, Tracy Nelson, Lee Horsley, Dean Stockwell, Chad Lowe, Jane Badler, Wendy Hughes, Hugh Jackman, and Frances O'Connor.";1994;TV-PG;['western', 'drama'];['AU'];4.0;7.3;830.0
2250;Blue's Clues;"Blue's Clues is an American children's television show that premiered on September 8, 1996 on the cable television network Nickelodeon, and ran for ten years, until August 6, 2006. Producers Angela Santomero, Todd Kessler and Traci Paige Johnson combined concepts from child development and early-childhood education with innovative animation and production techniques that helped their viewers learn. It was hosted originally by Steve Burns, who left in 2002 to pursue a music career, and later by Donovan Patton. Burns was a crucial reason for the show's success, and rumors that surrounded his departure were an indication of the show's emergence as a cultural phenomenon. Blue's Clues became the highest-rated show for preschoolers on American commercial television and was crucial to Nickelodeon's growth. It has been called ""one of the most successful, critically acclaimed, and ground-breaking preschool television series of all time"". A spin-off called Blue's Room premiered in 2004.

The show's producers and creators presented material in narrative format instead of the more traditional magazine format, used repetition to reinforce its curriculum, and structured every episode the same way. They used research about child development and young children's viewing habits that had been conducted in the thirty years since the debut of Sesame Street in the U.S. They revolutionized the genre by inviting their viewers' involvement. Research was part of the creative and decision-making process in the production of the show, and was integrated into all aspects and stages of the creative process. Blue's Clues was the first cutout animation series for preschoolers, and resembled a storybook in its use of primary colors and its simple construction paper shapes of familiar objects with varied colors and textures. Its home-based setting was familiar to American children, but had a look unlike other children's TV shows. A live production of Blue's Clues, which used many of the production innovations developed by the show's creators, toured the U.S. starting in 1999. As of 2002, over 2 million people had attended over 1,000 performances.";1996;TV-Y;['comedy', 'family', 'animation'];['US'];7.0;6.9;5829.0
2251;Adventures of Sonic the Hedgehog;Follow the adventures of Sonic the Hedgehog, and his sidekick Tails, as they attempt to stop Dr. Robotnik and his array of robots from taking over the planet Mobius.;1993;TV-Y7;['action', 'animation', 'scifi', 'western', 'fantasy', 'comedy', 'family'];['US'];4.0;6.2;3808.0
2253;Rick Steves' Europe;Rick Steves, America's leading authority on European travel, returns to transport viewers to the continent's bustling cities, quaint villages and picturesque countryside.;2000;TV-G;['documentation'];['US'];11.0;Unknown;Unknown
2262;Arthur;The show revolves around the lives of 8-year-old Arthur Read, an anthropomorphic aardvark, his friends and family, and their daily interactions with each other.;1996;TV-Y;['comedy', 'fantasy', 'scifi', 'animation', 'drama', 'music', 'family'];['CA', 'US'];25.0;7.4;14014.0
2263;Ghost Stories;Satsuki and Keiichirou Miyanoshita are two siblings recovering from the loss of their mother. After moving to their mother's hometown, they learn that the local school they have transferred is said to be haunted. Despite brushing it off as a silly rumor, the two soon discover that ghosts are indeed real.;2000;TV-MA;['scifi', 'animation', 'thriller', 'comedy', 'horror'];['JP'];1.0;8.0;1884.0
2265;Dora the Explorer;A young girl named Dora goes on adventures with her red boot-wearing monkey named Boots.;2000;TV-Y;['action', 'family', 'animation', 'fantasy', 'comedy'];['US'];8.0;4.2;6454.0
2267;Angel;The vampire Angel, cursed with a soul, moves to Los Angeles and aids people with supernatural-related problems while questing for his own redemption. A spin-off from Buffy the Vampire Slayer.;1999;TV-PG;['scifi', 'fantasy', 'thriller', 'action', 'drama'];['US'];5.0;7.9;69430.0
2281;Barney & Friends;"Barney & Friends is an American children's television series aimed at children from ages 2 to 5. The series, which first aired on April 6, 1992, features the title character Barney, a purple anthropomorphic Tyrannosaurus rex who conveys educational messages through songs and small dance routines with a friendly, optimistic attitude.

New episodes have not been produced since 2009; however reruns continue to air on various PBS stations.";1992;TV-G;['family'];['US'];14.0;3.8;9955.0
2290;Tales from the Cryptkeeper;"Tales from the Cryptkeeper is an animated series aimed at children made by Nelvana Limited, PeaceArch Entertainment, kaBOOM! Entertainment and Warner Bros. Television Animation. It was shown on TVO and ABC, and is still shown near Halloween on Teletoon. It was based on the live-action television show, Tales from the Crypt, which aired concurrently on HBO. Being directed at children, Tales From the Cryptkeeper was significantly milder than the live-action HBO version.

The series was cancelled on December 10, 1994. In 1999, the show returned to the air as New Tales from the Cryptkeeper. The animation was different from that of the previous episodes.";1993;TV-Y7;['scifi', 'fantasy', 'horror', 'animation', 'comedy'];['CA', 'US'];3.0;7.5;1326.0
2291;Secrets of the Dead;Part detective story, part true-life drama, long-running series explores some of the most iconic moments in history to debunk myths and shed new light on past events. Using the latest investigative techniques, forensic science and historical examination, it shatters accepted wisdom, challenges prevailing ideas, overturns existing hypotheses, spotlights forgotten mysteries, and ultimately rewrites history.;2000;Unknown;['thriller', 'documentation', 'history', 'war'];['GB', 'US'];19.0;7.9;559.0
2293;Queer as Folk;Stuart Jones has got it all. He's rich, drop-dead gorgeous and always the centre of attention. He can be forgiven the arrogance because he's pretty close to perfection. His best mate Vince Tyler is funny, adorable and definitely a babe but, unlike his friend, has zero confidence in himself. Since time began, Vince has carried a torch for Stuart but his love remains firmly unrequited. They're both 29, hitting Canal Street every night, stalwarts of the scene but just starting to wonder where else their lives may be going. Then along comes Nathan Maloney. Young, wild and coming out with a vengeance, he crowbars his way into their world and once he arrives, nothing is ever the same again.;1999;TV-MA;['drama', 'european'];['GB'];2.0;8.2;6724.0
2294;Hamish Macbeth;Hamish Macbeth is a comedy-drama series made by BBC Scotland and first aired in 1995. It is loosely based on a series of mystery novels by M. C. Beaton. The series concerns a local police officer, Constable Hamish Macbeth in the fictitious town of Lochdubh on the west coast of Scotland. The titular character was played by Robert Carlyle. It ran for three series from 1995 to 1997, with the first two series having six episodes and the third having eight.;1995;Unknown;['drama', 'comedy', 'crime'];['GB'];3.0;7.8;1993.0
